id,name,item_display_info_id,item_quality_id,inventory_slot_id,sheath_type_id
18696,"Intricately Runed Shield",18790,3,14,4
18697,"Coldstone Slippers",31139,3,8,0
18698,"Tattered Leather Hood",21958,3,1,0
18699,"Icy Tomb Spaulders",31142,3,3,0
18700,"Malefic Bracers",27048,3,9,0
18701,"Innervating Band",28733,3,11,0
18702,"Belt of the Ordained",31143,3,6,0
18706,"Arena Master",31147,2,12,0
18709,"Arena Wristguards",36935,3,9,0
18710,"Arena Bracers",31159,3,9,0
18711,"Arena Bands",31160,3,9,0
18712,"Arena Vambraces",31161,3,9,0
18713,"Rhok'delar, Longbow of the Ancient Keepers",31338,4,15,0
18714,"Ancient Sinew Wrapped Lamina",31162,4,18,0
18715,"Lok'delar, Stave of the Ancient Keepers",31163,4,17,2
18716,"Ash Covered Boots",31166,3,8,0
18717,"Hammer of the Grand Crusader",23239,3,17,1
18718,"Grand Crusader's Helm",31167,3,1,0
18720,"Shroud of the Nathrezim",13672,3,3,0
18721,"Barrage Girdle",31171,3,6,0
18722,"Death Grips",31173,3,10,0
18723,"Animated Chain Necklace",6539,3,2,0
18725,Peacemaker,31174,3,17,2
18726,"Magistrate's Cuffs",31175,3,9,0
18727,"Crimson Felt Hat",31177,3,1,0
18728,"Anastari Heirloom",9657,3,2,0
18729,"Screeching Bow",31240,3,15,0
18730,"Shadowy Laced Handwraps",31180,3,10,0
18734,"Pale Moon Cloak",31351,3,16,0
18735,"Maleki's Footwraps",31188,3,8,0
18736,"Plaguehound Leggings",16133,3,7,0
18737,"Bone Slicing Hatchet",31189,3,13,3
18738,"Carapace Spine Crossbow",31239,3,26,0
18739,"Chitinous Plate Legguards",31191,3,7,0
18740,"Thuzadin Sash",31192,3,6,0
18741,"Morlune's Bracer",31193,3,9,0
18742,"Stratholme Militia Shoulderguard",31194,3,3,0
18743,"Gracious Cape",15163,3,16,0
18744,"Plaguebat Fur Gloves",31196,3,10,0
18745,"Sacred Cloth Leggings",2311,3,7,0
18754,"Fel Hardened Bracers",31213,3,9,0
18755,"Xorothian Firestick",31237,3,26,0
18756,"Dreadguard's Protector",31216,3,14,4
18757,"Diabolic Mantle",31217,3,3,0
18758,"Specter's Blade",20574,3,13,3
18759,"Malicious Axe",31219,3,17,1
18760,"Necromantic Band",9839,3,11,0
18761,"Oblivion's Touch",31677,3,26,0
18762,"Shard of the Green Flame",31223,3,23,0
18803,"Finkle's Lava Dredger",31265,4,17,1
18805,"Core Hound Tooth",33626,4,13,3
18806,"Core Forged Greaves",31271,4,8,0
18807,"Helm of Latent Power",37667,3,1,0
18808,"Gloves of the Hypnotic Flame",31276,4,10,0
18809,"Sash of Whispered Secrets",31278,4,6,0
18810,"Wild Growth Spaulders",16526,4,3,0
18811,"Fireproof Cloak",24159,4,16,0
18812,"Wristguards of True Flight",31280,4,9,0
18813,"Ring of Binding",9823,4,11,0
18814,"Choker of the Fire Lord",1399,4,2,0
18815,"Essence of the Pure Flame",31282,4,12,0
18816,"Perdition's Blade",33615,4,13,3
18817,"Crown of Destruction",31286,4,1,0
18820,"Talisman of Ephemeral Power",31287,4,12,0
18821,"Quick Strike Ring",9835,4,11,0
18822,"Obsidian Edged Blade",34112,4,17,1
18823,"Aged Core Leather Gloves",31290,4,10,0
18824,"Magma Tempered Boots",31295,4,8,0
18825,"Grand Marshal's Aegis",31733,4,14,4
18826,"High Warlord's Shield Wall",31746,4,14,4
18827,"Grand Marshal's Handaxe",31956,4,13,3
18828,"High Warlord's Cleaver",31957,4,13,3
18829,"Deep Earth Spaulders",31468,4,3,0
18830,"Grand Marshal's Sunderer",31302,4,17,1
18831,"High Warlord's Battle Axe",31958,4,17,1
18832,"Brutality Blade",31309,4,13,3
18833,"Grand Marshal's Bullseye",31759,4,15,0
18834,"Insignia of the Horde",37841,3,12,0
18835,"High Warlord's Recurve",31748,4,15,0
18836,"Grand Marshal's Repeater",31757,4,26,0
18837,"High Warlord's Crossbow",31749,4,26,0
18838,"Grand Marshal's Dirk",31379,4,13,3
18840,"High Warlord's Razor",31381,4,13,3
18842,"Staff of Dominance",34114,4,17,2
18843,"Grand Marshal's Right Hand Blade",32033,4,21,7
18844,"High Warlord's Right Claw",31754,4,21,7
18845,"Insignia of the Horde",37841,3,12,0
18846,"Insignia of the Horde",37841,3,12,0
18847,"Grand Marshal's Left Hand Blade",32032,4,22,7
18848,"High Warlord's Left Claw",31752,4,22,7
18849,"Insignia of the Horde",37841,3,12,0
18850,"Insignia of the Horde",37841,3,12,0
18851,"Insignia of the Horde",37841,3,12,0
18852,"Insignia of the Horde",37841,3,12,0
18853,"Insignia of the Horde",37841,3,12,0
18854,"Insignia of the Alliance",37840,3,12,0
18855,"Grand Marshal's Hand Cannon",31758,4,26,0
18856,"Insignia of the Alliance",37840,3,12,0
18857,"Insignia of the Alliance",37840,3,12,0
18858,"Insignia of the Alliance",37840,3,12,0
18859,"Insignia of the Alliance",37840,3,12,0
18860,"High Warlord's Street Sweeper",31747,4,26,0
18861,"Flamewaker Legplates",31320,4,7,0
18862,"Insignia of the Alliance",37840,3,12,0
18863,"Insignia of the Alliance",37840,3,12,0
18864,"Insignia of the Alliance",37840,3,12,0
18865,"Grand Marshal's Punisher",31955,4,13,3
18866,"High Warlord's Bludgeon",31751,4,13,3
18867,"Grand Marshal's Battle Hammer",31954,4,17,1
18868,"High Warlord's Pulverizer",31750,4,17,1
18869,"Grand Marshal's Glaive",31761,4,17,2
18870,"Helm of the Lifegiver",31327,4,1,0
18871,"High Warlord's Pig Sticker",31766,4,17,2
18872,"Manastorm Leggings",31331,4,7,0
18873,"Grand Marshal's Stave",31764,4,17,2
18874,"High Warlord's War Staff",31765,4,17,2
18875,"Salamander Scale Pants",31333,4,7,0
18876,"Grand Marshal's Claymore",31996,4,17,1
18877,"High Warlord's Greatsword",31998,4,17,1
18878,"Sorcerous Dagger",31337,4,21,3
18879,"Heavy Dark Iron Ring",9836,4,11,0
18881,"TEST Ragnaros Hammer",29698,5,17,1
18948,"Barbaric Bracers",31385,3,9,0
18951,"Evonice's Landin' Pilla",31387,2,12,0
18957,"Brushwood Blade",31400,2,13,1
18970,"Ring of Critical Testing 2",26537,4,11,0
19019,"Thunderfury, Blessed Blade of the Windseeker",30606,5,13,1
19022,"Nat Pagle's Extreme Angler FC-5000",20619,2,17,1
19024,"Arena Grand Master",31499,3,12,0
19028,"Elegant Dress",15966,1,20,0
19031,"Frostwolf Battle Tabard",31527,1,19,0
19032,"Stormpike Battle Tabard",31528,1,19,0
19037,"Emerald Peak Spaulders",31523,2,3,0
19038,"Ring of Subtlety",224,2,11,0
19039,"Zorbin's Water Resistant Hat",31675,2,1,0
19040,"Zorbin's Mega-Slicer",31526,2,13,3
19041,"Pratt's Handcrafted Tunic",31529,2,5,0
19042,"Jangdor's Handcrafted Tunic",31531,2,5,0
19043,"Heavy Timbermaw Belt",31532,3,6,0
19044,"Might of the Timbermaw",34506,3,6,0
19047,"Wisdom of the Timbermaw",31534,3,6,0
19048,"Heavy Timbermaw Boots",31538,3,8,0
19049,"Timbermaw Brawlers",34505,3,10,0
19050,"Mantle of the Timbermaw",36269,3,3,0
19051,"Girdle of the Dawn",31565,3,6,0
19052,"Dawn Treaders",34504,3,8,0
19056,"Argent Boots",31557,3,8,0
19057,"Gloves of the Dawn",31564,3,10,0
19058,"Golden Mantle of the Dawn",50077,3,3,0
19059,"Argent Shoulders",31828,3,3,0
19065,"Emerald Circle",31576,3,11,0
19083,"Frostwolf Legionnaire's Cloak",26468,3,16,0
19084,"Stormpike Soldier's Cloak",27197,3,16,0
19085,"Frostwolf Advisor's Cloak",31592,3,16,0
19086,"Stormpike Sage's Cloak",15042,3,16,0
19087,"Frostwolf Plate Belt",31598,3,6,0
19088,"Frostwolf Mail Belt",31599,3,6,0
19089,"Frostwolf Leather Belt",30839,3,6,0
19090,"Frostwolf Cloth Belt",14686,3,6,0
19091,"Stormpike Plate Girdle",31597,3,6,0
19092,"Stormpike Mail Girdle",31600,3,6,0
19093,"Stormpike Leather Girdle",31601,3,6,0
19094,"Stormpike Cloth Girdle",31602,3,6,0
19095,"Frostwolf Legionnaire's Pendant",31603,3,2,0
19096,"Frostwolf Advisor's Pendant",9859,3,2,0
19097,"Stormpike Soldier's Pendant",31604,3,2,0
19098,"Stormpike Sage's Pendant",9857,3,2,0
19099,"Glacial Blade",31605,3,13,3
19100,"Electrified Dagger",31606,3,13,3
19101,"Whiteout Staff",31608,3,17,2
19102,"Crackling Staff",31610,3,17,2
19103,Frostbite,31611,3,13,3
19104,"Stormstrike Hammer",31612,3,13,3
19105,"Frost Runed Headdress",33462,3,1,0
19106,"Ice Barbed Spear",31613,3,17,1
19107,Bloodseeker,32146,3,26,0
19108,"Wand of Biting Cold",15238,3,26,0
19109,"Deep Rooted Ring",31616,3,11,0
19110,"Cold Forged Blade",31617,3,13,3
19111,"Winteraxe Epaulets",31618,3,3,0
19112,"Frozen Steel Vambraces",31619,3,9,0
19113,"Yeti Hide Bracers",31620,3,9,0
19114,"Highland Bow",31622,2,15,0
19115,"Flask of Forest Mojo",31623,2,23,0
19116,"Greenleaf Handwraps",31625,2,10,0
19117,"Laquered Wooden Plate Legguards",31626,2,7,0
19118,"Nature's Breath",31628,2,26,0
19119,"Owlbeast Hide Gloves",31630,2,10,0
19120,"Rune of the Guard Captain",31631,2,12,0
19121,"Deep Woodlands Cloak",31632,3,16,0
19123,"Everwarm Handwraps",31634,2,10,0
19124,"Slagplate Leggings",31635,2,7,0
19125,"Seared Mail Girdle",27137,2,6,0
19126,"Slagplate Gauntlets",31638,2,10,0
19127,"Charred Leather Tunic",31639,2,5,0
19128,"Seared Mail Vest",31641,2,5,0
19129,"Everglowing Robe",31644,2,20,0
19130,"Cold Snap",31645,4,26,0
19131,"Snowblind Shoes",31649,4,8,0
19132,"Crystal Adorned Crown",31650,4,1,0
19133,"Fel Infused Leggings",31651,4,7,0
19134,"Flayed Doomguard Belt",31652,4,6,0
19135,"Blacklight Bracer",14618,4,9,0
19136,"Mana Igniting Cord",31653,4,6,0
19137,"Onslaught Girdle",31654,4,6,0
19138,"Band of Sulfuras",31655,4,11,0
19139,"Fireguard Shoulders",27664,4,3,0
19140,"Cauterizing Band",31657,4,11,0
19141,Luffa,7418,2,12,0
19142,"Fire Runed Grimoire",23321,4,23,7
19143,"Flameguard Gauntlets",31660,4,10,0
19144,"Sabatons of the Flamewalker",31662,4,8,0
19145,"Robe of Volatile Power",31663,4,20,0
19146,"Wristguards of Stability",6763,4,9,0
19147,"Ring of Spell Power",31664,4,11,0
19148,"Dark Iron Helm",31671,4,1,0
19149,"Lava Belt",31672,4,6,0
19156,"Flarecore Robe",31673,4,20,0
19157,"Chromatic Gauntlets",31680,4,10,0
19158,"TEST Sulfuras, Hand of Ragnaros",29698,5,17,1
19159,"Woven Ivy Necklace",31633,3,2,0
19160,"Contest Winner's Tabard",31676,1,19,0
19162,"Corehound Belt",31681,4,6,0
19163,"Molten Belt",31682,4,6,0
19164,"Dark Iron Gauntlets",31683,4,10,0
19165,"Flarecore Leggings",31685,4,7,0
19166,"Black Amnesty",31686,4,13,3
19167,Blackfury,31720,4,17,2
19168,Blackguard,31692,4,13,3
19169,Nightfall,31735,4,17,1
19170,"Ebon Hand",31822,4,13,3
19287,"Darkmoon Card: Heroism",31768,4,12,0
19288,"Darkmoon Card: Blue Dragon",31769,4,12,0
19289,"Darkmoon Card: Maelstrom",31770,4,12,0
19290,"Darkmoon Card: Twisting Nether",31771,4,12,0
19291,"Darkmoon Storage Box",17329,1,18,0
19292,"Last Month's Mutton",31777,1,13,3
19293,"Last Year's Mutton",7462,1,13,3
19295,"Darkmoon Flower",31779,1,23,0
19302,"Darkmoon Ring",31800,3,11,0
19303,"Darkmoon Necklace",9657,2,2,0
19308,"Tome of Arcane Domination",31805,4,23,7
19309,"Tome of Shadow Force",24039,4,23,7
19310,"Tome of the Ice Lord",31806,4,23,7
19311,"Tome of Fiery Arcana",23322,4,23,7
19312,"Lei of the Lifegiver",31807,4,23,0
19315,"Therazane's Touch",31809,4,23,0
19316,"Ice Threaded Arrow",31814,2,24,0
19317,"Ice Threaded Bullet",31813,2,24,0
19319,"Harpy Hide Quiver",21712,3,18,0
19320,"Gnoll Skin Bandolier",1816,3,18,0
19321,"The Immovable Object",31815,4,14,4
19323,"The Unstoppable Force",31817,4,17,1
19324,"The Lobotomizer",31820,4,13,3
19325,"Don Julio's Band",31616,4,11,0
19334,"The Untamed Blade",31999,4,17,1
19335,Spineshatter,31862,4,13,3
19336,"Arcane Infused Gem",31838,4,12,0
19337,"The Black Book",31848,4,12,0
19339,"Mind Quickening Gem",31840,4,12,0
19340,"Rune of Metamorphosis",31841,4,12,0
19341,"Lifegiving Gem",31843,4,12,0
19342,"Venomous Totem",31846,4,12,0
19343,"Scrolls of Blinding Light",31847,4,12,0
19344,"Natural Alignment Crystal",31845,4,12,0
19345,"Aegis of Preservation",31844,4,12,0
19346,"Dragonfang Blade",31864,4,13,3
19347,"Claw of Chromaggus",31865,4,21,3
19348,"Red Dragonscale Protector",31851,4,14,4
19349,"Elementium Reinforced Bulwark",31852,4,14,4
19350,Heartstriker,32080,4,15,0
19351,"Maladath, Runed Blade of the Black Flight",31866,4,13,3
19352,"Chromatically Tempered Sword",31867,4,13,3
19353,"Drake Talon Cleaver",31857,4,17,1
19354,"Draconic Avenger",31858,4,17,1
19355,"Shadow Wing Focus Staff",31964,4,17,2
19356,"Staff of the Shadow Flame",31960,4,17,2
19357,"Herald of Woe",31878,4,17,1
19358,"Draconic Maul",31877,4,17,1
19360,"Lok'amir il Romathis",31863,4,21,3
19361,"Ashjre'thul, Crossbow of Smiting",32763,4,26,0
19362,"Doom's Edge",31869,4,13,3
19363,"Crul'shorukh, Edge of Chaos",31870,4,13,3
19364,"Ashkandi, Greatsword of the Brotherhood",32000,4,17,1
19365,"Claw of the Black Drake",31880,4,21,7
19366,"Master Dragonslayer's Orb",31953,4,23,0
19367,"Dragon's Touch",32774,4,26,0
19368,"Dragonbreath Hand Cannon",31876,4,26,0
19369,"Gloves of Rapid Evolution",31888,4,10,0
19370,"Mantle of the Blackwing Cabal",18865,4,3,0
19371,"Pendant of the Fallen Dragon",31889,4,2,0
19372,"Helm of Endless Rage",32493,4,1,0
19373,"Black Brood Pauldrons",31194,4,3,0
19374,"Bracers of Arcane Accuracy",31892,4,9,0
19375,"Mish'undare, Circlet of the Mind Flayer",31898,4,1,0
19376,"Archimtiros' Ring of Reckoning",31498,4,11,0
19377,"Prestor's Talisman of Connivery",31899,4,2,0
19378,"Cloak of the Brood Lord",28891,4,16,0
19379,"Neltharion's Tear",31901,4,12,0
19380,"Therazane's Link",31902,4,6,0
19381,"Boots of the Shadow Flame",31904,4,8,0
19382,"Pure Elementium Band",31906,4,11,0
19383,"Master Dragonslayer's Medallion",31907,4,2,0
19384,"Master Dragonslayer's Ring",31908,4,11,0
19385,"Empowered Leggings",31911,4,7,0
19386,"Elementium Threaded Cloak",31912,4,16,0
19387,"Chromatic Boots",31914,4,8,0
19388,"Angelista's Grasp",31915,4,6,0
19389,"Taut Dragonhide Shoulderpads",32082,4,3,0
19390,"Taut Dragonhide Gloves",31919,4,10,0
19391,"Shimmering Geta",31921,4,8,0
19392,"Girdle of the Fallen Crusader",31924,4,6,0
19393,"Primalist's Linked Waistguard",31925,4,6,0
19394,"Drake Talon Pauldrons",31926,4,3,0
19395,"Rejuvenating Gem",20978,4,12,0
19396,"Taut Dragonhide Belt",31927,4,6,0
19397,"Ring of Blackrock",31905,4,11,0
19398,"Cloak of Firemaw",23422,4,16,0
19399,"Black Ash Robe",31930,4,20,0
19400,"Firemaw's Clutch",31931,4,6,0
19401,"Primalist's Linked Legguards",31932,4,7,0
19402,"Legguards of the Fallen Crusader",31933,4,7,0
19403,"Band of Forced Concentration",31800,4,11,0
19405,"Malfurion's Blessed Bulwark",31934,4,5,0
19406,"Drake Fang Talisman",31936,4,12,0
19407,"Ebony Flame Gloves",18858,4,10,0
19426,"Orb of the Darkmoon",31603,4,2,0
19430,"Shroud of Pure Thought",16879,4,16,0
19431,"Styleen's Impeding Scarab",31967,4,12,0
19432,"Circle of Applied Force",31576,4,11,0
19433,"Emberweave Leggings",31968,4,7,0
19434,"Band of Dark Dominion",28733,4,11,0
19435,"Essence Gatherer",31977,4,26,0
19436,"Cloak of Draconic Might",31978,4,16,0
19437,"Boots of Pure Thought",31982,4,8,0
19438,"Ringo's Blizzard Boots",31985,4,8,0
19439,"Interlaced Shadow Jerkin",31986,4,5,0
19491,"Amulet of the Darkmoon",32008,4,2,0
19505,"Warsong Battle Tabard",32031,1,19,0
19506,"Silverwing Battle Tabard",32026,1,19,0
19507,"Inquisitor's Shawl",32034,3,3,0
19508,"Branded Leather Bracers",32036,3,9,0
19509,"Dusty Mail Boots",32038,3,8,0
19510,"Legionnaire's Band",29697,3,11,0
19511,"Legionnaire's Band",29697,3,11,0
19512,"Legionnaire's Band",29697,3,11,0
19513,"Legionnaire's Band",29697,3,11,0
19514,"Protector's Band",9832,3,11,0
19515,"Protector's Band",9832,3,11,0
19516,"Protector's Band",9832,3,11,0
19517,"Protector's Band",9832,3,11,0
19518,"Advisor's Ring",30661,3,11,0
19519,"Advisor's Ring",30661,3,11,0
19520,"Advisor's Ring",30661,3,11,0
19521,"Advisor's Ring",30661,3,11,0
19522,"Lorekeeper's Ring",28812,3,11,0
19523,"Lorekeeper's Ring",28812,3,11,0
19524,"Lorekeeper's Ring",28812,3,11,0
19525,"Lorekeeper's Ring",28812,3,11,0
19526,"Battle Healer's Cloak",32066,3,16,0
19527,"Battle Healer's Cloak",32069,3,16,0
19528,"Battle Healer's Cloak",32070,3,16,0
19529,"Battle Healer's Cloak",28042,3,16,0
19530,"Caretaker's Cape",32067,3,16,0
19531,"Caretaker's Cape",32068,3,16,0
19532,"Caretaker's Cape",32071,3,16,0
19533,"Caretaker's Cape",32072,3,16,0
19534,"Scout's Medallion",32008,3,2,0
19535,"Scout's Medallion",32008,3,2,0
19536,"Scout's Medallion",32008,3,2,0
19537,"Scout's Medallion",32008,3,2,0
19538,"Sentinel's Medallion",32073,3,2,0
19539,"Sentinel's Medallion",32073,3,2,0
19540,"Sentinel's Medallion",32073,3,2,0
19541,"Sentinel's Medallion",32073,3,2,0
19542,"Scout's Blade",32074,3,13,3
19543,"Scout's Blade",32074,3,13,3
19544,"Scout's Blade",32074,3,13,3
19545,"Scout's Blade",32074,3,13,3
19546,"Sentinel's Blade",32075,3,13,3
19547,"Sentinel's Blade",32075,3,13,3
19548,"Sentinel's Blade",32075,3,13,3
19549,"Sentinel's Blade",32075,3,13,3
19550,"Legionnaire's Sword",32076,3,13,3
19551,"Legionnaire's Sword",32076,3,13,3
19552,"Legionnaire's Sword",32076,3,13,3
19553,"Legionnaire's Sword",32076,3,13,3
19554,"Protector's Sword",32077,3,13,3
19555,"Protector's Sword",32077,3,13,3
19556,"Protector's Sword",32077,3,13,3
19557,"Protector's Sword",32077,3,13,3
19558,"Outrider's Bow",32079,3,15,0
19559,"Outrider's Bow",32079,3,15,0
19560,"Outrider's Bow",32079,3,15,0
19561,"Outrider's Bow",32079,3,15,0
19562,"Outrunner's Bow",32081,3,15,0
19563,"Outrunner's Bow",32081,3,15,0
19564,"Outrunner's Bow",32081,3,15,0
19565,"Outrunner's Bow",32081,3,15,0
19566,"Advisor's Gnarled Staff",20330,3,17,2
19567,"Advisor's Gnarled Staff",20330,3,17,2
19568,"Advisor's Gnarled Staff",20330,3,17,2
19569,"Advisor's Gnarled Staff",20330,3,17,2
19570,"Lorekeeper's Staff",18289,3,17,2
19571,"Lorekeeper's Staff",18289,3,17,2
19572,"Lorekeeper's Staff",18289,3,17,2
19573,"Lorekeeper's Staff",18289,3,17,2
19574,"Strength of Mugamba",32713,2,2,0
19575,"Strength of Mugamba",32714,3,2,0
19576,"Strength of Mugamba",32715,3,2,0
19577,"Rage of Mugamba",32716,4,2,0
19578,"Berserker Bracers",32088,4,9,0
19579,"Heathen's Brand",32713,2,2,0
19580,"Berserker Bracers",32088,4,9,0
19581,"Berserker Bracers",32088,4,9,0
19582,"Windtalker's Wristguards",32089,4,9,0
19583,"Windtalker's Wristguards",32089,4,9,0
19584,"Windtalker's Wristguards",32089,4,9,0
19585,"Heathen's Brand",32714,3,2,0
19586,"Heathen's Brand",32715,3,2,0
19587,"Forest Stalker's Bracers",32090,4,9,0
19588,"Hero's Brand",32716,4,2,0
19589,"Forest Stalker's Bracers",32090,4,9,0
19590,"Forest Stalker's Bracers",32090,4,9,0
19591,"The Eye of Zuldazar",32713,2,2,0
19592,"The Eye of Zuldazar",32714,3,2,0
19593,"The Eye of Zuldazar",32715,3,2,0
19594,"The All-Seeing Eye of Zuldazar",32716,4,2,0
19595,"Dryad's Wrist Bindings",32091,4,9,0
19596,"Dryad's Wrist Bindings",32091,4,9,0
19597,"Dryad's Wrist Bindings",32091,4,9,0
19598,"Pebble of Kajaro",32713,2,2,0
19599,"Pebble of Kajaro",32714,3,2,0
19600,"Pebble of Kajaro",32715,3,2,0
19601,"Jewel of Kajaro",32716,4,2,0
19602,"Kezan's Taint",32713,2,2,0
19603,"Kezan's Taint",32714,3,2,0
19604,"Kezan's Taint",32715,3,2,0
19605,"Kezan's Unstoppable Taint",32716,4,2,0
19606,"Vision of Voodress",32713,2,2,0
19607,"Vision of Voodress",32714,3,2,0
19608,"Vision of Voodress",32715,3,2,0
19609,"Unmarred Vision of Voodress",32716,4,2,0
19610,"Enchanted South Seas Kelp",32713,2,2,0
19611,"Enchanted South Seas Kelp",32714,3,2,0
19612,"Enchanted South Seas Kelp",32715,3,2,0
19613,"Pristine Enchanted South Seas Kelp",32716,4,2,0
19614,"Zandalarian Shadow Talisman",32713,2,2,0
19615,"Zandalarian Shadow Talisman",32714,3,2,0
19616,"Zandalarian Shadow Talisman",32715,3,2,0
19617,"Zandalarian Shadow Mastery Talisman",32716,4,2,0
19618,"Maelstrom's Tendril",32713,2,2,0
19619,"Maelstrom's Tendril",32714,3,2,0
19620,"Maelstrom's Tendril",32715,3,2,0
19621,"Maelstrom's Wrath",32716,4,2,0
19682,"Bloodvine Vest",32154,3,5,0
19683,"Bloodvine Leggings",32155,3,7,0
19684,"Bloodvine Boots",32770,3,8,0
19685,"Primal Batskin Jerkin",32157,3,5,0
19686,"Primal Batskin Gloves",32159,3,10,0
19687,"Primal Batskin Bracers",32158,3,9,0
19688,"Blood Tiger Breastplate",25682,3,5,0
19689,"Blood Tiger Shoulders",32160,3,3,0
19690,"Bloodsoul Breastplate",32163,3,5,0
19691,"Bloodsoul Shoulders",32165,3,3,0
19692,"Bloodsoul Gauntlets",32164,3,10,0
19693,"Darksoul Breastplate",32166,3,5,0
19694,"Darksoul Leggings",32167,3,7,0
19695,"Darksoul Shoulders",32168,3,3,0
19808,"Rockhide Strongfish",32262,2,13,3
19812,"Rune of the Dawn",20984,3,12,0
19822,"Zandalar Vindicator's Breastplate",32415,4,5,0
19823,"Zandalar Vindicator's Belt",32416,4,6,0
19824,"Zandalar Vindicator's Armguards",32417,4,9,0
19825,"Zandalar Freethinker's Breastplate",32263,4,5,0
19826,"Zandalar Freethinker's Belt",32264,4,6,0
19827,"Zandalar Freethinker's Armguards",32265,4,9,0
19828,"Zandalar Augur's Hauberk",32748,4,5,0
19829,"Zandalar Augur's Belt",32750,4,6,0
19830,"Zandalar Augur's Bracers",32749,4,9,0
19831,"Zandalar Predator's Mantle",32270,4,3,0
19832,"Zandalar Predator's Belt",32272,4,6,0
19833,"Zandalar Predator's Bracers",28806,4,9,0
19834,"Zandalar Madcap's Tunic",32273,4,5,0
19835,"Zandalar Madcap's Mantle",32274,4,3,0
19836,"Zandalar Madcap's Bracers",32275,4,9,0
19838,"Zandalar Haruspex's Tunic",32285,4,5,0
19839,"Zandalar Haruspex's Belt",32286,4,6,0
19840,"Zandalar Haruspex's Bracers",32287,4,9,0
19841,"Zandalar Confessor's Mantle",32567,4,3,0
19842,"Zandalar Confessor's Bindings",32289,4,6,0
19843,"Zandalar Confessor's Wraps",32290,4,9,0
19845,"Zandalar Illusionist's Mantle",32292,4,3,0
19846,"Zandalar Illusionist's Wraps",32290,4,9,0
19848,"Zandalar Demoniac's Wraps",32290,4,9,0
19849,"Zandalar Demoniac's Mantle",32566,4,3,0
19852,"Ancient Hakkari Manslayer",34718,4,13,3
19853,"Gurubashi Dwarf Destroyer",32577,4,26,0
19854,"Zin'rokh, Destroyer of Worlds",32603,4,17,1
19855,"Bloodsoaked Legplates",32296,4,7,0
19856,"The Eye of Hakkar",32297,4,2,0
19857,"Cloak of Consumption",32298,4,16,0
19859,"Fang of the Faceless",32575,4,13,3
19861,"Touch of Chaos",32595,4,26,0
19862,"Aegis of the Blood God",32561,4,14,4
19863,"Primalist's Seal",32305,3,11,0
19864,Bloodcaller,32314,4,21,3
19865,"Warblade of the Hakkari",32722,4,21,1
19866,"Warblade of the Hakkari",32722,4,22,1
19867,"Bloodlord's Defender",32581,4,13,3
19869,"Blooddrenched Grips",32340,3,10,0
19870,"Hakkari Loa Cloak",32320,3,16,0
19871,"Talisman of Protection",32321,3,2,0
19873,"Overlord's Crimson Band",32323,3,11,0
19874,"Halberd of Smiting",32604,4,17,1
19875,"Bloodstained Coif",32413,3,1,0
19876,"Soul Corrupter's Necklace",32326,4,2,0
19877,"Animist's Leggings",32405,3,7,0
19878,"Bloodsoaked Pauldrons",32409,3,3,0
19879,"Alex's Test Beatdown Staff",32332,4,17,0
19884,"Jin'do's Judgement",32613,4,17,2
19885,"Jin'do's Evil Eye",32335,4,2,0
19886,"The Hexxer's Cover",32734,3,1,0
19887,"Bloodstained Legplates",32337,3,7,0
19888,"Overlord's Embrace",32339,3,16,0
19889,"Blooddrenched Leggings",32772,3,7,0
19890,"Jin'do's Hexxer",32588,4,21,3
19891,"Jin'do's Bag of Whammies",32344,4,23,7
19892,"Animist's Boots",32406,3,8,0
19893,"Zanzil's Seal",32347,3,11,0
19894,"Bloodsoaked Gauntlets",32348,3,10,0
19895,"Bloodtinged Kilt",32401,3,7,0
19896,"Thekal's Grasp",32776,4,21,7
19897,"Betrayer's Boots",32563,4,8,0
19898,"Seal of Jin",32353,3,11,0
19899,"Ritualistic Legguards",32407,3,7,0
19900,"Zulian Stone Axe",34507,3,17,1
19901,"Zulian Slicer",32356,3,13,3
19903,"Fang of Venoxis",32576,4,21,3
19904,"Runed Bloodstained Hauberk",32360,4,5,0
19905,"Zanzil's Band",32347,3,11,0
19906,"Blooddrenched Footpads",32773,3,8,0
19907,"Zulian Tigerhide Cloak",32371,3,16,0
19908,"Sceptre of Smiting",32600,3,13,3
19909,"Will of Arlokk",32612,4,17,2
19910,"Arlokk's Grasp",32615,4,22,7
19912,"Overlord's Onyx Band",32323,3,11,0
19913,"Bloodsoaked Greaves",32379,3,8,0
19914,"Panther Hide Sack",21586,3,18,0
19915,"Zulian Defender",32560,3,14,4
19918,"Jeklik's Crusher",32782,4,17,1
19919,"Bloodstained Greaves",32389,3,8,0
19920,"Primalist's Band",32305,3,11,0
19921,"Zulian Hacker",26535,3,13,3
19922,"Arlokk's Hoodoo Stick",32784,3,23,7
19923,"Jeklik's Opaline Talisman",32395,3,2,0
19924,"Monster - Dagger, Fang Hook Curve Dark",32397,0,13,3
19925,"Band of Jin",32353,3,11,0
19927,"Mar'li's Touch",32582,4,26,0
19928,"Animist's Spaulders",32404,3,3,0
19929,"Bloodtinged Gloves",32410,3,10,0
19930,"Mar'li's Eye",32745,3,12,0
19944,"Nat Pagle's Fish Terminator",32450,4,17,1
19945,"Foror's Eyepatch",21701,4,1,0
19946,"Tigule's Harpoon",32430,3,17,1
