id,name,item_display_info_id,item_quality_id,inventory_slot_id,sheath_type_id
4761,"Deprecated Pearled Chain Pants",4339,0,7,0
4762,"OLDWildmane Cleansing Totem",6566,1,17,2
4763,"Blackwood Recurve Bow",3186,2,15,0
4764,"Deprecated Avenger Shoulders",6716,0,3,0
4765,"Enamelled Broadsword",7313,2,21,3
4766,"Feral Blade",7314,2,21,3
4767,"Coppercloth Gloves",3528,2,10,0
4768,"Adept's Gloves",16946,2,10,0
4771,"Harvest Cloak",23012,2,16,0
4772,"Warm Cloak",23075,1,16,0
4773,"Deprecated Blessed Bracers",6843,0,9,0
4774,"Deprecated Heavy Bracers",6934,0,9,0
4777,"Ironwood Maul",19538,2,17,1
4778,"Heavy Spiked Mace",6808,2,17,1
4781,"Whispering Vest",8702,2,5,0
4782,"Solstice Robe",16812,2,20,0
4785,"Brimstone Belt",6277,2,6,0
4786,"Wise Man's Belt",16833,2,6,0
4788,"Agile Boots",4024,2,8,0
4789,"Stable Boots",6777,2,8,0
4790,"Inferno Cloak",15165,2,16,0
4792,"Spirit Cloak",23131,2,16,0
4793,"Sylvan Cloak",15247,2,16,0
4794,"Wolf Bracers",6787,2,9,0
4795,"Bear Bracers",6756,2,9,0
4796,"Owl Bracers",6758,2,9,0
4797,"Fiery Cloak",15161,2,16,0
4798,"Heavy Runed Cloak",15206,2,16,0
4799,"Antiquated Cloak",23087,2,16,0
4800,"Mighty Chain Pants",697,2,7,0
4810,"Boulder Pads",19911,2,3,0
4811,"Deprecated Studded Shoulders",6781,0,3,0
4812,"Deprecated Crimson Shoulders",6879,0,3,0
4815,"Deprecated Heavy Brass Shoulder",6935,0,3,0
4816,"Legionnaire's Leggings",4978,2,7,0
4817,"Blessed Claymore",7319,2,17,1
4818,"Executioner's Sword",20155,2,17,1
4820,"Guardian Buckler",18511,2,14,4
4821,"Bear Buckler",3445,2,14,4
4822,"Owl's Disk",4983,2,14,4
4824,"Blurred Axe",8459,2,21,3
4825,"Callous Axe",8461,2,13,3
4826,"Marauder Axe",19224,2,21,3
4827,"Wizard's Belt",16865,2,6,0
4828,"Nightwind Belt",16792,2,6,0
4829,"Dreamer's Belt",9912,2,6,0
4830,"Saber Leggings",17153,2,7,0
4831,"Stalking Pants",17154,2,7,0
4832,"Mystic Sarong",22428,2,7,0
4833,"Glorious Shoulders",6929,2,3,0
4835,"Elite Shoulders",6912,2,3,0
4836,"Fireproof Orb",21601,2,23,7
4837,"Strength of Will",21611,2,23,7
4838,"Orb of Power",21606,2,23,7
4840,"Long Bayonet",13908,1,13,3
4842,test,6421,1,3,0
4853,"TEST QUEST HELM",15330,1,1,0
4854,"Demon Scarred Cloak",23103,1,16,0
4855,"Unused Cloth Shoulder A01 Gray",5093,0,3,0
4856,"Unused Cloth Shoulder A02 Yellow",5094,0,3,0
4857,"Unused Cloth Shoulder B01 Silver",5115,0,3,0
4858,"Unused Cloth Shoulder B02 Black",5116,0,3,0
4861,"Sleek Feathered Tunic",5243,2,5,0
4899,"Test Crossbow",10672,0,26,1
4900,"Test Spear",5289,0,17,1
4901,"Test Polearm",5290,0,17,1
4902,"Deprecated Apprentice Wand",6098,1,26,0
4906,"Rainwalker Boots",8308,1,8,0
4907,"Woodland Tunic",8701,1,5,0
4908,"Nomadic Bracers",17169,1,9,0
4909,"Kodo Hunter's Leggings",7560,2,7,0
4910,"Painted Chain Gloves",6969,1,10,0
4911,"Thick Bark Buckler",18522,1,14,4
4912,"Test Wand JChow",6109,0,26,0
4913,"Painted Chain Belt",9920,1,6,0
4914,"Battleworn Leather Gloves",17075,1,10,0
4915,"Soft Wool Boots",16802,1,8,0
4916,"Soft Wool Vest",16800,1,5,0
4917,"Battleworn Chain Leggings",5337,1,7,0
4919,"Soft Wool Belt",16799,1,6,0
4920,"Battleworn Cape",23007,1,16,0
4921,"Dust-covered Leggings",9671,1,7,0
4922,"Jagged Chain Vest",2967,1,5,0
4923,"Primitive Hatchet",8498,1,21,3
4924,"Primitive Club",19634,1,21,3
4925,"Primitive Hand Blade",6457,1,13,3
4928,"Sandrunner Wristguards",17017,1,9,0
4929,"Light Scorpid Armor",17097,1,5,0
4930,"Handmade Leather Bag",1168,1,18,0
4931,"Hickory Shortbow",7603,1,15,0
4932,"Harpy Wing Clipper",20013,1,21,3
4933,"Seasoned Fighter's Cloak",15211,1,16,0
4934,"Deprecated Heavy Cord Shoulderpads",5394,1,3,0
4935,"Wide Metal Girdle",7007,1,6,0
4936,"Dirt-trodden Boots",16880,1,8,0
4937,"Charging Buckler",18510,1,14,4
4938,"Blemished Wooden Staff",20423,1,17,2
4939,"Steady Bastard Sword",20112,2,17,1
4940,"Veiled Grips",17074,1,10,0
4942,"Tiger Hide Boots",16997,1,8,0
4943,"Torka's Egg Cracker [UNUSED]",8691,1,17,1
4944,"Handsewn Cloak",23116,1,16,0
4946,"Lightweight Boots",6876,1,8,0
4947,"Jagged Dagger",20603,2,13,3
4948,"Stinging Mace",5009,2,21,3
4949,"Orcish Cleaver",19214,2,21,3
4950,"Deprecated Orc Protector",5411,1,14,4
4951,"Squealer's Belt",16938,1,6,0
4954,"Nomadic Belt",16932,1,6,0
4955,"Deprecated Nomadic Shoulderpads",5414,1,3,0
4956,"Test Totem",6566,1,17,2
4957,"Old Moneybag",1168,1,18,0
4958,"Sun-beaten Cloak",15244,1,16,0
4959,"Throwing Tomahawk",16760,1,25,0
4960,"Flash Pellet",5998,1,24,0
4961,"Dreamwatcher Staff",20426,1,17,2
4962,"Double-layered Gloves",5418,1,10,0
4963,"Thunderhorn Cloak",23071,1,16,0
4964,"Goblin Smasher",19544,2,17,1
4965,"Bloodhoof Hand Axe",8490,1,21,3
4967,"Tribal Warrior's Shield",5422,1,14,4
4968,"Bound Harness",9925,1,5,0
4969,"Fortified Bindings",6915,1,9,0
4970,"Rough-hewn Kodo Leggings",16968,1,7,0
4971,"Skorn's Hammer",8572,2,21,3
4972,"Cliff Runner Boots",6876,1,8,0
4973,"Plains Hunter Wristguards",17014,1,9,0
4974,"Compact Fighting Knife",3006,2,13,3
4975,"Vigilant Buckler",18491,2,14,4
4976,"Mistspray Kilt",28287,2,7,0
4977,"Sword of Hammerfall",20009,2,21,3
4978,"Ryedol's Hammer",19741,2,21,3
4979,"Enchanted Stonecloth Bracers",5434,2,9,0
4980,"Prospector Gloves",5435,2,10,0
4981,"Agmond's Belt Pouch",1281,1,18,0
4982,"Ripped Prospector Belt",10411,0,6,0
4983,"Rock Pulverizer",19596,2,17,1
4984,"Skull of Impending Doom",21609,2,23,7
4984,"Skull of Impending Doom",21609,2,23,7
4985,"Test Proc Wand",6109,0,26,0
4987,"Dwarf Captain's Sword",20083,2,13,3
4988,"Burning Obsidian Band",9834,2,11,0
4989,"Mage Dragon Robe",16673,2,20,0
4990,"Scorched Bands",16934,2,9,0
4991,"Monster - Sword2H, Broadsword",5175,0,17,1
4993,"Monster - Item, Skull",7469,0,13,7
4994,"Monster - Item, Gizmo",5569,0,21,7
4996,"Test Item 1",6798,0,21,0
4998,"Blood Ring",9834,2,11,0
4999,"Azora's Will",14433,2,11,0
5000,"Coral Band",9835,2,11,0
5001,"Heart Ring",9834,2,11,0
5002,"Glowing Green Talisman",6539,2,2,0
5003,"Crystal Starfire Medallion",9854,2,2,0
5004,"Mark of the Kirin Tor",9857,2,2,0
5005,"Emberspark Pendant",9658,2,2,0
5007,"Band of Thorns",6478,2,11,0
5008,"Quicksilver Ring",9843,2,11,0
5009,"Mindbender Loop",9840,2,11,0
5010,"Inscribed Gold Ring",3453,2,11,0
5011,"Welken Ring",9851,2,11,0
5016,"Artisan's Trousers",16849,2,7,0
5028,"Lord Sakrasis' Scepter",24742,2,23,3
5029,"Talisman of the Naga Lord",9860,2,2,0
5031,ZZZZZZZZ,5536,3,17,1
5032,"ZZZZZ sword",5125,2,17,1
5033,"ZZZZZ sword 2",5125,2,17,1
5034,"ZZZZZ sword 3",5125,2,17,1
5035,"ZZZZZ sword 4",5125,2,17,1
5036,ZZZZZ,5536,3,17,1
5037,"ZZZZZ sword 5",5125,2,17,1
5039,"ZZZZZ sword 6",5125,2,17,1
5040,"Shadow Hunter Knife",20321,1,13,3
5053,"Deprecated Plain Brown Robe",20406,0,20,0
5069,"Fire Wand",6097,2,26,0
5070,"Worn Shadow Wand",5291,1,26,0
5071,"Shadow Wand",18356,2,26,0
5079,"Cold Basilisk Eye",6492,2,12,0
5079,"Cold Basilisk Eye",6492,2,12,0
5081,"Kodo Hide Bag",4584,1,18,0
5090,"Deprecated Torn Shirt",7908,1,4,0
5091,"test Eric Shirt",5805,1,4,0
5092,"Charred Razormane Wand",6101,1,26,0
5093,"Razormane Backstabber",20392,1,13,3
5094,"Razormane War Shield",5808,1,14,4
5106,"Deprecated Red Mask",15308,0,1,0
5107,"Deckhand's Shirt",16557,1,4,0
5108,"Dark Iron Leather",16882,1,5,0
5109,"Stonesplinter Rags",16589,1,5,0
5110,"Dalaran Wizard's Robe",12656,1,20,0
5111,"Rathorian's Cape",18133,2,16,0
5112,"Ritual Blade",20491,2,13,3
5180,"Necklace of Harmony",6494,2,2,0
5181,"Vibrant Silk Cape",23142,2,16,0
5182,"Shiver Blade",8000,2,17,1
5183,"Pulsating Hydra Heart",21607,3,23,7
5187,"Rhahk'Zor's Hammer",8600,1,17,1
5191,"Cruel Barb",7311,3,13,3
5192,"Thief's Blade",5144,2,13,3
5193,"Cape of the Brotherhood",22998,3,16,0
5194,"Taskmaster Axe",19296,3,17,1
5195,"Gold-flecked Gloves",16966,2,10,0
5196,"Smite's Reaver",13913,2,13,3
5197,"Cookie's Tenderizer",20953,2,13,7
5198,"Cookie's Stirring Rod",21011,3,26,0
5199,"Smelting Pants",1978,2,7,0
5200,"Impaling Harpoon",5949,2,17,2
5201,"Emberstone Staff",20340,3,17,2
5202,"Corsair's Overshirt",12803,3,5,0
5207,"Opaque Wand",20903,2,26,0
5208,"Smoldering Wand",20829,1,26,0
5209,"Gloom Wand",6099,1,26,0
5210,"Burning Wand",20787,1,26,0
5211,"Dusk Wand",20852,1,26,0
5212,"Blazing Wand",6081,2,26,0
5213,"Scorching Wand",20907,2,26,0
5214,"Wand of Eventide",21020,2,26,0
5215,"Ember Wand",20815,2,26,0
5216,"Umbral Wand",20790,2,26,0
5222,"Deprecated Mana Gem",6001,1,12,0
5226,"Deprecated Conjured Mana Jewel",6001,1,12,0
5230,"Deprecated Bloodstone",6008,1,23,0
5231,"Deprecated Greater Bloodstone",6008,1,23,0
5235,"Alchemist's Wand",6081,1,26,0
5236,"Combustible Wand",20916,1,26,0
5238,"Pitchwood Wand",20787,1,26,0
5239,"Blackbone Wand",20776,1,26,0
5240,"Torchlight Wand",6101,2,26,0
5241,"Dwarven Flamestick",6097,2,26,0
5242,"Cinder Wand",6093,2,26,0
5243,Firebelcher,12601,3,26,0
5244,"Consecrated Wand",21024,2,26,0
5245,"Summoner's Wand",21019,2,26,0
5246,"Excavation Rod",6093,2,26,0
5247,"Rod of Sorrow",20828,2,26,0
5248,"Flash Wand",21023,2,26,0
5249,"Burning Sliver",20793,2,26,0
5250,"Charred Wand",6140,2,26,0
5252,"Wand of Decay",20825,2,26,0
5253,"Goblin Igniter",20801,2,26,0
5254,"Rugged Spaulders",10179,1,3,0
5255,"Quilboar Tomahawk",8472,2,21,3
5256,"Kovork's Rattle",19673,2,13,3
5257,"Dark Hooded Cape",23000,3,16,0
5258,"Monster - Bow, Black",6231,0,15,0
5259,"Monster - Bow, Red",6232,0,15,0
5260,"Monster - Bow, Brown",6233,0,15,0
5261,"Monster - Bow, Gray",6234,0,15,0
5262,"Monster - Bow, Dark Brown",6235,0,15,0
5266,"Eye of Adaegus",9837,3,11,0
5267,"Scarlet Kris",3363,3,13,3
5274,"Rose Mantle",17135,2,3,0
5275,"Binding Girdle",7545,2,6,0
5276,"Monster - Staff, 3 Piece Taped Staff",5010,0,17,2
5277,"Monster - Staff, Metal /w Spike Crystal",5542,0,17,2
5278,"Monster - Dagger, Bowie Knife",6434,0,13,3
5279,"Harpy Skinner",20411,2,13,3
5280,"Monster - Dagger, Gold Blade",6441,0,13,3
5281,"Monster - Dagger, Broad/Flat Blade",6443,0,13,3
5282,"Monster - Dagger, Fang Hook Curve",6447,0,13,3
5283,"Monster - Dagger, Ornate Spikey Base",6448,0,13,3
5284,"Monster - Dagger, Jeweled Hilt",6454,0,13,3
5285,"Monster - Dagger, Curvey Blue Hilt",6469,0,13,3
5286,"Monster - Axe, One-Handed Double Axe",7508,0,13,3
5287,"Monster - Axe, 2H Large Double Bladed",3385,0,17,1
5288,"Monster - Axe, 2H Rev. Bearded Single Bladed",5128,0,17,1
5289,"Monster - Axe, 2H Single Bladed /w Pick",3797,0,17,1
5290,"Monster - Bow, Black Bow White Grip",4441,0,15,0
5291,"Monster - Mace, Jeweled Club",5224,0,21,3
5292,"Monster - Mace2H, Basic Wooden Hammer",2777,0,17,1
5293,"Monster - Mace2H, Wood Handle Spiked Head",6799,0,17,1
5294,"Deprecated Hands of the New Moon",9587,1,10,0
5295,"Deprecated Hands of the Crescent Moon",9587,1,10,0
5296,"Deprecated Hands of the Quarter Moon",9587,1,10,0
5297,"Deprecated Hands of the Gibbous Moon",9587,1,10,0
5298,"Deprecated Hands of the Full Moon",9587,1,10,0
5299,"Gloves of the Moon",17223,2,10,0
5300,"Monster - Mace2H, Wood Handle Large Spiked Head",5527,0,17,1
5301,"Monster - Mace2H, Huge Wooden Maul",3879,0,17,1
5302,"Cobalt Buckler",18451,2,14,4
5303,"Monster - Staff, Wooden Handle Rounded Head",2840,0,17,2
5304,"Monster - Staff, Large Metal Shaft",5098,0,17,2
5305,"Monster - Sword, Broadsword Silver Hilt",7526,0,13,3
5306,"Wind Rider Staff",7524,2,17,2
5307,"Deprecated Skipper's Hat",13300,0,1,0
5308,"Deprecated Deckhand Gloves",7530,0,10,0
5309,"Privateer Musket",7531,2,26,0
5310,"Sea Dog Britches",7533,2,7,0
5311,"Buckled Boots",17159,2,8,0
5312,"Riveted Gauntlets",7540,2,10,0
5313,"Totemic Clan Ring",7544,2,11,0
5314,"Boar Hunter's Cape",23012,2,16,0
5315,"Timberland Armguards",28200,2,9,0
5316,"Barkshell Tunic",16870,2,5,0
5317,"Dry Moss Tunic",8658,2,5,0
5318,"Zhovur Axe",22225,2,17,1
5319,"Bashing Pauldrons",7553,1,3,0
5320,"Padded Lamellar Boots",7554,2,8,0
5321,"Elegant Shortsword",20014,2,13,3
5322,"Demolition Hammer",19611,2,17,1
5323,"Everglow Lantern",7557,2,23,7
5323,"Everglow Lantern",7557,2,23,7
5324,"Engineer's Hammer",8568,2,21,3
5325,"Welding Shield",7559,2,14,4
5326,"Flaring Baton",6097,2,26,0
5327,"Greasy Tinker's Pants",16958,2,7,0
5328,"Cinched Belt",7563,2,6,0
5337,"Wayfaring Gloves",19899,2,10,0
5340,"Cauldron Stirrer",20417,2,17,2
5341,"Spore-covered Tunic",8717,2,5,0
5343,"Barkeeper's Cloak",23088,2,16,0
5344,"Pointed Axe",8485,2,21,3
5345,"Stonewood Hammer",8602,2,17,1
5346,"Orcish Battle Bow",20719,2,15,0
5347,"Pestilent Wand",21022,1,26,0
5351,"Bounty Hunter's Ring",6011,2,11,0
5355,"Beastmaster's Girdle",7662,2,6,0
5356,"Branding Rod",20834,2,26,0
5357,"Ward of the Vale",1685,2,14,4
5358,"Deprecated Whisperwind Headdress",13282,0,1,0
5378,"Shane Test (DELETE ME)",14964,1,1,0
5379,"Boot Knife",20781,0,25,0
5387,"Enchanted Moonstalker Cloak",23108,2,16,0
5392,"Thistlewood Dagger",6432,1,13,3
5393,"Thistlewood Staff",5108,1,17,2
5394,"Archery Training Gloves",7823,1,10,0
5395,"Woodland Shield",18671,1,14,4
5398,"Canopy Leggings",16951,1,7,0
5399,"Tracking Boots",7835,1,8,0
5404,"Serpent's Shoulders",6729,1,3,0
5405,"Draped Cloak",23105,1,16,0
5408,"Deprecated Minor Bloodstone",6008,1,23,0
5409,"Deprecated Lesser Bloodstone",6008,1,23,0
5419,"Feral Bracers",17002,1,9,0
5420,"Banshee Armor",8635,2,5,0
5422,"Brambleweed Leggings",16974,2,7,0
5423,"Boahn's Fang",19221,3,17,1
5425,"Runescale Girdle",7932,2,6,0
5426,"Serpent's Kiss",19396,3,13,3
5439,"Small Quiver",21318,1,18,0
5439,"Small Quiver",21318,1,18,0
5441,"Small Shot Pouch",1816,1,18,0
5443,"Gold-plated Buckler",18523,3,14,4
5444,"Miner's Cape",15089,2,16,0
5458,"Dirtwood Belt",9908,1,6,0
5459,"Defender Axe",7965,2,21,3
5491,"Monster - Mace2H, Large Metal",2839,0,17,1
5495,"Monster - Mace2H, Large Metal (1H, Special)",8011,0,13,3
5502,"Monster - Sword2H, Broadsword (1H, Special)",8016,0,13,3
5516,"Threshadon Fang",8028,0,13,3
5522,Spellstone,21610,1,23,7
5522,Spellstone,21610,1,23,7
5532,"Monster - Hot Iron Poker",8078,0,13,3
5540,"Pearl-handled Dagger",6439,2,13,3
5541,"Iridescent Hammer",19801,2,13,3
5542,"Pearl-clasped Cloak",23131,2,16,0
5545,"Fast Test Polearm",5290,0,17,1
5546,"Fast Test Crossbow",10673,0,26,0
5548,"Fast Test Bow",3187,0,15,0
5549,"Fast Test Dagger",6432,0,13,3
5550,"Fast Test Gun",6592,0,26,0
5551,"Fast Test 1H Axe",5066,0,21,3
5552,"Fast Test 2H Axe",5509,0,17,1
5553,"Fast Test 1H Mace",5194,0,21,3
5554,"Fast Test 2H Mace",5533,0,17,1
5555,"Fast Test 1H Sword",5140,0,21,3
5556,"Fast Test 2H Sword",1628,0,17,1
5557,"Fast Test Spear",5638,0,17,2
5558,"Fast Test Staff",2388,0,17,2
5559,"Fast Test Thrown",16762,1,25,0
5560,"Fast Test Wand",6097,0,26,0
5561,"Fast Test Generic",8127,0,21,7
5568,"Smooth Pebble",5998,1,24,0
5571,"Small Black Pouch",1281,1,18,0
5572,"Small Green Pouch",1277,1,18,0
5573,"Green Leather Bag",3565,1,18,0
5574,"White Leather Bag",8269,1,18,0
5575,"Large Green Sack",3568,1,18,0
5576,"Large Brown Sack",1183,1,18,0
5579,"Militia Warhammer",19544,1,17,1
5580,"Militia Hammer",19777,1,21,3
5581,"Smooth Walking Staff",20446,1,17,2
5586,"Thistlewood Blade",1547,1,21,3
5587,"Thornroot Club",19648,2,21,3
5589,"Moss-covered Gauntlets",8292,1,10,0
5590,"Cord Bracers",16918,1,9,0
5591,"Rain-spotted Cape",23055,1,16,0
5592,"Shackled Girdle",8295,1,6,0
5593,"Crag Buckler",8296,1,14,4
5595,"Thicket Hammer",8298,1,17,1
5596,"Ashwood Bow",20720,1,15,0
5597,"Monster - Glaive - 2 Blade Red",8376,0,13,4
5598,"Monster - Glaive - 3 Blade",8377,0,13,4
5599,"Monster - Glaive - 4 Blade",8378,0,13,3
5600,"Monster - Claw - Bear",8379,0,13,7
5603,"Wizbang's Gunnysack",8384,1,18,0
5604,"Elven Wand",28159,2,26,0
5605,"Pruning Knife",3550,1,13,3
5606,"Gardening Gloves",16817,1,10,0
5607,"Deprecated Graystone Shoulders",8399,1,3,0
5608,"Living Cowl",15278,2,1,0
5609,"Steadfast Cinch",6755,2,6,0
5610,"Gustweald Cloak",23115,2,16,0
5611,"Tear of Grief",8436,2,23,7
5612,"Ivy Cuffs",17010,1,9,0
5613,"Staff of the Purifier",20384,2,17,2
5613,"Staff of the Purifier",20384,2,17,2
5614,"Seraph's Strike",20182,2,17,1
5615,"Woodsman Sword",20121,2,17,1
5616,Gutwrencher,20376,3,13,3
5617,"Vagabond Leggings",6718,2,7,0
5618,"Scout's Cloak",15032,1,16,0
5622,"Clergy Ring",14432,2,11,0
5624,"Circlet of the Order",15905,2,1,0
5625,"Deprecated Band of the Order",13247,0,1,0
5626,Skullchipper,19246,2,17,1
5627,"Relic Blade",20354,2,13,3
5629,"Hammerfist Gloves",8450,2,10,0
5630,"Windfelt Gloves",8449,2,10,0
5739,"Barbaric Harness",12368,1,5,0
5742,"Gemstone Dagger",20569,2,13,3
5743,"Prismstone Ring",9842,2,11,0
5744,"Pale Skinner",8279,2,21,3
5745,"Monster - Trident, Wood Handle",8745,0,17,2
5746,"Monster - Trident, Copper",8746,0,17,2
5747,"Monster - Trident, Ornate",8747,0,17,2
5748,"Centaur Longbow",20713,2,15,0
5749,"Scythe Axe",19291,2,17,1
5750,"Warchief's Girdle",8749,2,6,0
5751,"Webwing Cloak",23078,2,16,0
5752,"Wyvern Tailspike",20596,2,13,3
5753,"Ruffled Chaplet",8753,2,1,0
5754,"Wolfpack Medallion",7093,2,2,0
5755,"Onyx Shredder Plate",8719,2,5,0
5756,Sliverblade,20591,3,13,3
5757,"Hardwood Cudgel",8803,2,21,7
5761,"Anvilmar Sledge",19544,1,17,1
5762,"Red Linen Bag",12998,1,18,0
5763,"Red Woolen Bag",8859,1,18,0
5764,"Green Silk Pack",8860,1,18,0
5765,"Black Silk Pack",8861,1,18,0
5766,"Lesser Wizard's Robe",12397,2,20,0
5767,"Violet Robes",16611,1,20,0
5770,"Robes of Arcana",12695,2,20,0
5776,"Elder's Cane",20449,1,17,2
5777,"Brave's Axe",8899,1,17,1
5778,"Primitive Walking Stick",5404,1,17,2
5779,"Forsaken Bastard Sword",20084,1,17,1
5780,"Murloc Scale Belt",8905,1,6,0
5780,"Murloc Scale Belt",8905,2,6,0
5781,"Murloc Scale Breastplate",8908,2,5,0
5782,"Thick Murloc Armor",22393,2,5,0
5783,"Murloc Scale Bracers",8912,2,9,0
5812,"Robes of Antiquity",12694,2,20,0
5813,"Emil's Brand",9055,2,17,1
5814,"Snapbrook Armor",16899,2,5,0
5815,"Glacial Stone",9057,2,17,1
5817,"Lunaris Bow",9060,2,15,0
5818,"Moonbeam Wand",21026,2,26,0
5819,"Sunblaze Coif",15810,3,1,0
5820,"Faerie Mantle",9077,2,3,0
5821,"Darkstalker Boots",16982,2,8,0
5822,"Hedgeseed Gauntlets",9082,2,10,0
5828,"Ring of Uber Resists (TEST)",6012,6,11,0
5856,"Monster - Throwing Axe",16751,0,25,0
5870,"Monster - Throwing Spear",22671,0,25,0
5936,"Animal Skin Belt",9365,1,6,0
5939,"Sewing Gloves",9374,1,10,0
5940,"Bone Buckler",2916,1,14,4
5941,"Brass Scale Pants",4339,1,7,0
5943,"Rift Bracers",9378,2,9,0
5944,"Greaves of the People's Militia",7554,2,8,0
5953,"TEST SWORD",15804,1,13,3
5954,"TEST SWORD 2",9465,1,13,3
5956,"Blacksmith Hammer",8568,1,21,0
5956,"Blacksmith Hammer",8568,1,21,0
5957,"Handstitched Leather Vest",9499,1,5,0
5958,"Fine Leather Pants",9514,2,7,0
5961,"Dark Leather Pants",12402,2,7,0
5962,"Guardian Pants",9535,2,7,0
5963,"Barbaric Leggings",17212,2,7,0
5964,"Barbaric Shoulders",9544,2,3,0
5965,"Guardian Cloak",23033,2,16,0
5966,"Guardian Gloves",9549,1,10,0
5967,"Girdle of Nobility",9552,2,6,0
5968,"Rugged Boots",6777,2,8,0
5969,"Regent's Cloak",23059,2,16,0
5970,"Serpent Gloves",19128,2,10,0
5971,"Feathered Cape",23026,2,16,0
5975,"Ruffian Belt",9584,2,6,0
5976,"Guild Tabard",20621,1,19,0
6036,"Rogue Test Dagger",6475,0,13,3
6040,"Golden Scale Bracers",9634,1,9,0
6058,"Blackened Leather Belt",8419,1,6,0
6059,"Nomadic Vest",9930,1,5,0
6060,"Flax Bracers",16588,1,9,0
6061,"Graystone Bracers",9644,1,9,0
6062,"Heavy Cord Bracers",16805,1,9,0
6063,"Cold Steel Gauntlets",6954,1,10,0
6070,"Wolfskin Bracers",17173,1,9,0
6076,"Tapered Pants",16843,1,7,0
6078,"Pikeman Shield",18664,1,14,4
6084,"Stormwind Guard Leggings",9738,2,7,0
6085,"Footman Tunic",11368,2,5,0
6087,"Chausses of Westfall",9742,3,7,0
6088,"Monster - Torch, Ranged",19805,0,25,7
6092,"Black Whelp Boots",16981,2,8,0
6093,"Orc Crusher",19646,2,17,1
6094,"Piercing Axe",19390,2,17,1
6095,"Wandering Boots",11548,2,8,0
6095,"Wandering Boots",11548,2,8,0
6096,"Apprentice's Shirt",2163,1,4,0
6097,"Acolyte's Shirt",2470,1,4,0
6098,"Neophyte's Robe",12679,0,20,0
6116,"Apprentice's Robe",12648,0,20,0
6117,"Squire's Shirt",9972,1,4,0
6118,"Squire's Pants",9974,0,7,0
6119,"Neophyte's Robe",12681,0,20,0
6120,"Recruit's Shirt",9983,1,4,0
6121,"Recruit's Pants",9984,0,7,0
6122,"Recruit's Boots",9985,1,8,0
6123,"Novice's Robe",12683,0,20,0
6124,"Novice's Pants",9987,0,7,0
6125,"Brawler's Harness",9995,1,4,0
6126,"Trapper's Pants",10002,0,7,0
6127,"Trapper's Boots",10003,1,8,0
6128,"Primitive Robe",10028,0,20,0
6129,"Acolyte's Robe",12646,0,20,0
6130,"Trapper's Shirt",17462,1,4,0
6131,"Trapper's Pants",10244,0,7,0
6134,"Primitive Mantle",10108,1,4,0
6135,"Primitive Kilt",10109,0,7,0
6136,"Thug Shirt",10112,1,4,0
6137,"Thug Pants",10114,0,7,0
6138,"Thug Boots",10115,1,8,0
6139,"Novice's Robe",12684,0,20,0
6140,"Apprentice's Robe",12649,0,20,0
6141,"Stalker's Pants",9913,0,7,0
6142,"Stalker's Harness",10126,1,4,0
6143,"Stalker's Shoes",9915,1,8,0
6144,"Neophyte's Robe",12680,0,20,0
6147,"Ratty Old Belt",9508,1,6,0
6148,"Web-covered Boots",16853,1,8,0
6171,"Wolf Handler Gloves",9374,1,10,0
6173,"Snow Boots",16809,1,8,0
6174,"Twain Random Sword",13583,0,17,3
6176,"Dwarven Kite Shield",3725,1,14,4
6177,"Ironwrought Bracers",6934,1,9,0
6179,"Privateer's Cape",15166,2,16,0
6180,Slarkskin,11563,2,5,0
6182,"Dim Torch",12312,1,23,7
6185,"Bear Shawl",23008,1,16,0
6186,"Trogg Slicer",20119,2,17,1
6187,"Dwarven Defender",18658,2,14,4
6188,"Mud Stompers",10434,2,8,0
6189,"Durable Chain Shoulders",10448,1,3,0
6191,"Kimbra Boots",10454,2,8,0
6194,"Barreling Reaper",19404,2,21,3
6195,"Wax-polished Armor",12944,2,5,0
6196,"Noboru's Cudgel",6794,0,21,3
6197,"Loch Croc Hide Vest",2644,2,5,0
6198,"Jurassic Wristguards",10529,2,9,0
6199,"Black Widow Band",10530,2,11,0
6200,"Garneg's War Belt",10532,2,6,0
6201,"Lithe Boots",9510,1,8,0
6202,"Fingerless Gloves",10535,1,10,0
6203,"Thuggish Shield",18669,1,14,4
6204,"Tribal Worg Helm",13266,2,1,0
6205,"Burrowing Shovel",7495,2,17,1
6206,"Rock Chipper",14040,1,17,1
6214,"Heavy Copper Maul",10642,1,17,1
6215,"Balanced Fighting Stick",10654,2,17,2
6219,"Arclight Spanner",7494,1,21,3
6220,"Meteor Shard",20536,3,13,3
6223,"Crest of Darkshire",10721,2,14,4
6224,"Monster - Sword2H, Black Metal Hilt",5176,0,17,1
6225,"Monster - Item, Fish - Blue",10814,0,13,7
6226,"Bloody Apron",12652,2,20,0
6227,"Monster - Item, Fish - Green",10815,0,13,7
6228,"Monster - Item, Fish - Orange",10816,0,13,7
6229,"Monster - Item, Fish - Purple",10817,0,13,7
6230,"Monster - Wand, Basic",21095,0,26,0
6231,"Monster - Wand, Jeweled - Green",21094,0,26,0
6232,"Monster - Item, Flowers  - Boquet Roses",10820,0,13,0
6233,"Monster - Item, Flowers  - Boquet Wildflowers",10821,0,13,0
6234,"Monster - Item, Flower - Long Blue",10822,0,13,0
6235,"Monster - Item, Flower - Rose (Black)",10823,0,13,0
